Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1987,9,1987.67,1807809.1963241522,1753366.2527577435,1709800.7142690704,1721984.2179776735,1785535.0035610166,1744738.3566519674,1725863.4007966476,1724670.4611751954,1638133.014371988,1631172.270815735,1628068.8367450302,1631864.7706574851,8849.614710353173,8632.220548603296,8305.493294201015,8336.5814758504
1987,10,1987.75,1818976.0465329504,1763311.6556617585,1713349.8641288304,1719799.0502994247,1790529.3824675211,1755308.190455515,1718760.6749972363,1721114.1569997405,1637897.439724357,1630264.4004195305,1627159.0815792389,1631026.6277512587,8852.711819830398,8611.841531488644,8297.14057056457,8319.86533561243
1987,11,1987.83,1831648.5455126755,1781467.382854732,1715783.8594717572,1713949.5968232728,1801133.5439426953,1772628.5496831078,1717063.9512900095,1715214.8810858321,1638857.1592666304,1630374.8918446803,1625971.714456098,1628902.7418040726,8889.737956297573,8650.528366952714,8298.614663176084,8282.617965817535
1987,12,1987.92,1846771.3895259956,1799834.6195267,1715146.2270607778,1706941.6059723294,1815937.095771563,1790308.8259372937,1717831.8995143191,1710205.3110310314,1640773.0397941684,1631388.7541252314,1624914.3341211842,1626049.354971013,8993.67994902251,8743.158603166055,8298.758304924588,8240.705706239612
1988,1,1988.0,1846324.0901719271,1800559.7855604151,1714129.8118460805,1700451.2986231013,1821189.3232003395,1788339.6329279807,1712328.9280281225,1699447.730710152,1643078.6683954976,1632600.6284346005,1623929.9556081002,1623121.1145464086,8960.352917336359,8698.147387808101,8288.976228906839,8203.765983552334
1988,2,1988.08,1832880.6819217796,1784325.5493435336,1710542.1416517326,1693769.0133782125,1810020.0098695648,1774874.83987351,1706113.76758573,1689935.0838721886,1644631.7322373562,1633038.825766196,1622794.6775880842,1620545.1642906882,8918.647111589467,8614.523811112344,8308.777037358304,8178.5934924346575
1988,3,1988.17,1818082.5781463645,1765769.7162312684,1704919.7336804178,1689971.155777166,1796618.760522704,1761814.2368603458,1701235.137017304,1685026.0982160626,1644864.819805766,1632527.5704241013,1621597.6849055984,1618973.076534662,8909.565913788221,8557.113811012288,8325.424539331852,8172.985955154629
1988,4,1988.25,1811842.996600316,1760429.5261744577,1700157.9260137486,1693983.358482159,1788566.526745061,1757497.046433938,1695406.2473712713,1688703.8956326845,1643354.475483112,1631210.4295783008,1620521.773497085,1618673.9748598281,8821.270199362336,8512.673022605406,8260.603800267176,8199.054278435991
1988,5,1988.33,1810312.276080163,1763991.0862115358,1701130.1376174695,1703094.5545471131,1787943.3678649273,1759615.8295879448,1695464.4780669424,1695643.3615619778,1640665.7165149914,1629598.2588903792,1619825.3561008435,1619437.4508647327,8790.724843843476,8535.946579460015,8229.752742488554,8249.232024382802
1988,6,1988.42,1802636.3444022762,1763665.6033647035,1706582.6142280286,1711678.2289739472,1784188.1001844602,1759248.3362797443,1700231.1708469137,1702723.4742799588,1637444.3650195668,1627927.044777965,1619685.0319849236,1620736.0734597421,8789.344659401759,8558.488989703696,8257.91404203156,8297.242852002784
1988,7,1988.5,1797661.614623344,1759308.3258257282,1707496.778775253,1715452.0012966015,1781369.5245280715,1753969.891455724,1716817.2716852443,1712957.0208099366,1634199.075232258,1626267.7318164217,1619957.5679882653,1622192.2719126365,8732.213712816814,8534.799091892719,8266.407132645305,8306.925755199394
1988,8,1988.58,1799140.8546252535,1753944.4357908175,1709337.3963184499,1718522.178250561,1781128.9392809544,1746920.6124497438,1724091.357149379,1720654.176080153,1631698.8473124232,1624689.8450309224,1620328.7281574486,1623460.708336328,8744.51149438453,8563.259477418133,8288.633573373756,8316.495981837228
1988,9,1988.67,1806857.01156315,1752299.3695122902,1708457.7325245852,1720570.4592249042,1784448.331970232,1743634.9483055596,1724481.6699712663,1723205.109090767,1630360.5010811505,1623395.4726369106,1620248.7476051534,1623990.528196552,8843.09846921111,8627.028896010905,8298.858941069217,8329.824124838013
1988,10,1988.75,1818023.5547748657,1762266.0421060147,1712012.7088056118,1718380.2809232941,1789442.4251242268,1754189.2828459118,1717362.037679054,1719638.2072212251,1630374.2514305955,1622739.2237684121,1619591.229408951,1623406.6072022128,8847.214873332032,8607.350441209177,8290.655333311297,8313.059278076298
1988,11,1988.83,1830692.1562365585,1780444.0829772183,1714447.5595870041,1712525.9429935946,1800043.7054100307,1771516.3923965527,1715657.8217382627,1713730.7196700436,1631569.5835451738,1623089.191141642,1618647.1722681136,1621531.7365891188,8886.059135802305,8647.140096483616,8292.24220374193,8275.785052799753
1988,12,1988.92,1845815.4347851237,1798821.4430290924,1713808.517802544,1705516.7947604521,1814851.8107541406,1789208.669515664,1716427.909211677,1708721.702931315,1633710.2362375916,1624331.5878346257,1617824.2073631661,1618920.5044990836,8991.46215908097,8740.72403239932,8292.44404318273,8233.924873793689
1989,1,1989.0,1845375.5894072019,1799565.499041202,1712855.1423795098,1699025.9832908516,1820097.5341778235,1787187.3918612904,1710920.0663935512,1697966.6715225382,1636232.2494092474,1625762.6011037852,1617065.4099759366,1616225.1439671451,8957.658085956922,8695.019850662975,8282.733739598743,8196.82027578107
1989,2,1989.08,1831931.372115165,1783323.0940033616,1709336.5084759803,1692351.290790631,1808914.004079349,1773699.5297694996,1704749.750128045,1688466.4773563957,1637994.7357297046,1626411.7187264326,1616147.4605591213,1613871.0125411984,8914.4468901228,8609.684082095393,8302.280636855858,8171.327657667118
1989,3,1989.17,1817129.0684820877,1764760.3518674872,1703753.8295722536,1688569.8226440973,1795511.390565407,1760644.4765906266,1699915.913304292,1683581.4411206406,1638432.075877636,1626106.0149815348,1615160.0446881852,1612508.6864864137,8904.140402732954,8550.936678736683,8318.506727480373,8165.398007513708
1989,4,1989.25,1810894.0730116218,1759427.416305681,1698994.9676168805,1692604.175226492,1787476.145199087,1756361.304681614,1694109.289522801,1687285.802221352,1637123.5923049382,1624989.6674205242,1614285.1075606379,1612407.5794017562,8815.013004247814,8506.755589502347,8253.553093547755,8191.421725557036
1989,5,1989.33,1809382.6850834347,1763012.4551176527,1699958.7228843423,1701734.6043482642,1786880.1053025182,1758512.584157507,1694172.184671123,1694244.9482247091,1634634.3289571411,1623573.2410022395,1613780.6695160833,1613359.0933096702,8784.191154309212,8530.771233546815,8222.88333230796,8241.73529261079
1989,6,1989.42,1801734.1287215042,1762713.1637831286,1705412.1806937647,1710332.6950693214,1783153.0698522143,1758171.965466491,1698945.4369620215,1701339.617979114,1631608.0111055903,1622091.5410432764,1613824.074259936,1614837.813871411,8782.78527752608,8553.640577208525,8251.226037760245,8289.868262860367
1989,7,1989.5,1796793.642238524,1758361.8199925732,1706296.1424148302,1714125.1327282537,1780375.7480416812,1752963.789010717,1715555.8009615876,1711598.781051124,1628551.504347133,1620615.7676963434,1614273.913890564,1616468.1816913225,8725.706297069331,8529.977265497486,8259.478262251234,8299.503555221492
1989,8,1989.58,1798311.094633716,1753002.0451342294,1708124.581796977,1717216.70191482,1780181.034608834,1745954.8337811413,1722854.6627321218,1719324.3908379197,1626232.2463374757,1619215.7969707428,1614817.7660632406,1617907.0327342658,8738.174039946465,8558.445920854056,8281.519137325566,8308.974135948376
1989,9,1989.67,1806060.7681458124,1751369.3343395256,1707259.6312183,1719286.8488825115,1783537.0045308827,1742688.7724004225,1723265.8082861402,1721898.8960297084,1625065.861985438,1618092.469798076,1614906.2663372958,1618604.624732861,8836.996586171077,8622.272488707398,8291.74504319781,8322.284810150264
1989,10,1989.75,1817249.7883236918,1761380.7273974346,1710843.8192556119,1717118.0356351275,1788551.5272058637,1753251.5300709568,1716151.8304993028,1718345.2176718116,1625242.1897261252,1617600.0504085473,1614412.9052507437,1618186.2033789041,8842.240074063051,8603.228158569322,8284.00207650283,8305.58670816307
1989,11,1989.83,1829936.3243824092,1779604.9967397589,1713300.36867769,1711282.1217154956,1799170.8162008342,1770609.1118056818,1714460.9352832243,1712451.2029401565,1626591.6359114607,1618106.6652065723,1613627.86400547,1616474.2515712501,8882.620966940849,8644.091525535969,8286.066374698412,8268.488316076622
1989,12,1989.92,1845081.6222958686,1798015.175548958,1712680.2181036402,1704293.0862879332,1814004.1757271104,1788335.1036707673,1715252.9506967785,1707462.9067546965,1628879.9834594512,1619499.3395538656,1612958.8913801466,1614022.2424461965,8989.299037586117,8738.68647870913,8286.612824489359,8226.878650454737
1990,1,1990.0,1844668.4015348875,1798804.202157792,1711810.1060907345,1697821.7345276256,1819262.7183551774,1786286.9914803584,1709756.8860370563,1696728.1317108003,1631544.8861086539,1621075.0095057443,1612348.9700608142,1611480.7206978623,8955.386708416196,8693.150659462503,8277.805468695875,8189.908697043487
1990,2,1990.08,1831242.6239198798,1782581.0652357426,1708382.718837801,1691173.4857791325,1808084.7035751196,1772799.0951280214,1703649.2238823778,1687257.2909755514,1633446.1514946262,1621863.7522502844,1611575.2413066225,1609273.7457126996,8911.223775771889,8607.201326352333,8298.018329568331,8164.5442425821275
1990,3,1990.17,1816456.021848489,1764034.3311943465,1702860.1133801197,1687426.8807970684,1794700.3107948091,1759770.2117104505,1698879.5781978795,1682413.805101833,1634019.4963737158,1621695.0094982258,1610727.948890402,1608051.376049299,8900.139257585868,8547.866676053713,8314.504960979471,8158.826247721474
1990,4,1990.25,1810245.8403174328,1758726.1924335405,1698121.0260678614,1691500.9701803257,1786700.7185975073,1755539.9710525454,1693113.2507793466,1686162.980972793,1632846.3147621218,1620713.4702725033,1609988.229329157,1608083.2684948721,8811.17770825136,8503.155789449998,8249.358887591601,8185.119822060933
1990,5,1990.33,1808768.224646934,1762349.4741644806,1699091.1383785133,1700667.860084219,1786148.2017515125,1757739.7993605162,1693196.8294889983,1693158.8083834792,1630491.823363814,1619429.4850051785,1609613.6083562993,1609161.939681148,8780.866575297558,8526.964902650072,8218.356245815055,8235.642966993892
1990,6,1990.42,1801160.1779055884,1762089.96802527,1704559.0820333017,1709296.8021544635,1782461.9311198243,1757439.243896814,1697990.702062522,1700283.452496058,1627598.1461036394,1618076.760245805,1609781.8770365086,1610763.1470176852,8779.760539313753,8549.848655121381,8246.504721489577,8283.881319682554
1990,7,1990.5,1796272.2769620328,1757753.4474263552,1705426.5621767284,1713123.3541703613,1779739.4830236193,1752309.6826865156,1714642.5945219565,1710584.0887978186,1624670.878812475,1616726.715476003,1610352.977278241,1612512.6788709767,8722.816550609177,8525.860778700191,8254.218753154611,8293.611824935435
1990,8,1990.58,1797843.896416159,1752402.8868997283,1707258.5064807225,1716252.0085336585,1779604.9648478637,1745346.1054919139,1721980.304035215,1718353.4590710932,1622476.5317754645,1615449.4716832263,1611015.871550947,1614069.013831682,8735.244698883516,8553.853969963597,8275.842506020814,8303.133669264276
1990,9,1990.67,1805641.2090135948,1750789.5790683008,1706421.5220938344,1718359.045438281,1783009.5443034933,1742105.3296610697,1722423.393655804,1720964.7724072854,1621429.6781877421,1614444.668559578,1611221.19286485,1614883.0294742861,8833.9350094079,8617.35291305328,8285.880027839905,8316.423622453302
1990,10,1990.75,1816861.0952198918,1760858.1967523913,1710045.5994352864,1716224.9372646408,1788053.8612347967,1752689.3098364554,1715324.6523793468,1717435.533042201,1621719.6316548726,1614066.3674170328,1610842.1867212194,1614580.0481045053,8839.894076846036,8599.535501854212,8278.992936744884,8299.925621400369
1990,11,1990.83,1829573.7894123413,1779142.829223797,1712535.1793867107,1710418.6828385503,1798699.2301575595,1770091.18844673,1713657.2044550977,1711565.1754585346,1623177.2237952,1614682.8322000294,1610168.3990671558,1612982.1578673392,8881.527995579047,8642.421416435576,8282.094289211538,8263.289193361648
1990,12,1990.92,1844753.6733270711,1797597.833651394,1711943.9881201577,1703459.1795000597,1813568.4292027454,1787862.7292150846,1714481.2350314946,1706607.0162294812,1625569.817063488,1616181.615959068,1609607.8127749132,1610642.12359086,8989.42121025619,8738.643550582361,8283.375922064453,8222.22501532702
1991,1,1991.0,1844379.5760434659,1798444.024584315,1711154.381594289,1697015.1819359546,1818850.5141344327,1785801.1852546006,1709001.0383752142,1695898.8940991948,1628336.1933607745,1617859.872714046,1609103.1822047664,1608209.3071043824,8955.516285025169,8693.106448251578,8275.012329619167,8185.74111476763
1991,2,1991.08,1830983.4774767424,1782252.3804773467,1707810.6460175018,1690398.182889525,1807688.3519765076,1772322.600211348,1702951.3043326086,1686460.1573001998,1630336.3520040587,1618747.8179835402,1608431.816573328,1606106.7267458246,8910.551683021728,8606.11960405224,8295.25252885031,8160.7382576339305
1991,3,1991.17,1816223.2216175008,1763732.8218844961,1702350.224893749,1686689.9746751203,1794330.8907544445,1759326.4472026106,1698243.4645340845,1681659.4198650494,1631006.9598389291,1618676.8451821944,1607684.5084983935,1604984.1479507945,8898.781924539151,8545.988273914643,8311.65427228405,8155.29645919578
1991,4,1991.25,1810044.599173352,1758456.9770303247,1697640.667096613,1690807.7579210845,1786375.6398842272,1755158.9800653865,1692524.6962959105,1685457.235826506,1629930.965364624,1617792.1704948593,1607041.89501029,1605111.4997831516,8810.266241754036,8501.081551981182,8246.501660686592,8181.791696680756
1991,5,1991.33,1808609.8723673054,1762124.9817197483,1698629.1993573976,1700016.9012189042,1785874.3556112226,1757415.4812226216,1692638.8729587311,1692496.0366653819,1627673.8946937495,1616604.1164433684,1606761.1555753527,1606282.1385156983,8780.800385053786,8525.216934162003,8215.622377490183,8232.484998620706
1991,6,1991.42,1801044.9091741487,1761910.683821774,1704123.0142039899,1708683.813583831,1782235.1800069103,1757161.5641223253,1697463.0586462638,1699657.978868649,1624876.7117750007,1615345.3787661507,1607020.341641306,1607972.561618209,8780.238553127992,8548.501543947514,8243.923390795937,8280.884757812204
1991,7,1991.5,1796204.4782858833,1757589.2805673033,1704983.997097617,1712552.0273729535,1779568.3881480491,1752111.2550675694,1714171.4739531085,1710009.4191054436,1622044.0163217776,1614087.5715639857,1607680.4567064529,1609809.526142661,8722.672169834483,8524.343002811564,8251.482622652988,8290.80439084872
1991,8,1991.58,1797826.6108529323,1752252.0737721017,1706830.5562510532,1715726.165399555,1779491.2646821598,1745191.651585967,1721557.779270717,1717832.2405468747,1619941.7029813097,1612900.9396420002,1608431.5322105137,1611452.8388817376,8733.988059109608,8551.789757223396,8273.059428693961,8300.49483179452
1991,9,1991.67,1805673.8782470454,1750665.328973563,1706031.0127771525,1717877.4446648424,1782944.0432285035,1741980.0533137498,1722039.6360645753,1720487.7557756873,1618983.4975674846,1611984.0610602724,1608723.8350489167,1612353.6092521604,8831.802769992495,8614.86480049099,8283.170547001864,8313.90540568665
1991,10,1991.75,1816934.41691704,1760793.8651095044,1709700.2761481698,1715783.6886565206,1788023.1618295587,1752591.4688847086,1714960.1215065247,1716987.9684303578,1619358.3447291935,1611690.9168946026,1608430.2920901512,1612136.984597545,8838.060023866185,8597.167309388704,8277.08249151465,8297.480989491554
1991,11,1991.83,1829682.9334901443,1779140.9111735972,1712221.1952625036,1710010.0886183237,1798702.5446706815,1770041.9572358564,1713317.620287941,1711144.0381735177,1620897.3541192282,1612389.922266738,1607839.8758821136,1610624.5375668919,8880.428750110008,8640.600982745946,8281.006363153558,8261.054322149126
1991,12,1991.92,1844901.600895717,1797646.003980169,1711656.1455430014,1703081.5137826628,1813613.2635406451,1787863.4674747845,1714173.1298096427,1706216.8425080995,1623369.0377172376,1613969.0225507873,1607360.846550083,1608368.5565430028,8988.804090093374,8737.352313038911,8282.784549252401,8220.312519288924
1992,1,1992.0,1844569.0118162092,1798560.3273965097,1710950.4883512284,1696666.8490178108,1818921.5607402606,1785793.3697163193,1708706.9748571017,1695534.367184186,1626212.814492197,1615725.228004399,1606935.6944975315,1606017.5751580049,8954.290133525297,8691.902601973248,8274.53032870066,8183.892533459284
1992,2,1992.08,1831206.7345637206,1782407.280624446,1707696.193672283,1690083.4119821498,1807778.5215306508,1772328.6281642637,1702717.4173741222,1686128.2663953917,1628288.493450994,1616688.5851010026,1606341.9360111153,1603993.8845444804,8908.3164557337,8604.610754274012,8294.68252067421,8158.819788004213
1992,3,1992.17,1816475.8165935036,1763914.4883239174,1702298.5383197598,1686416.0046990907,1794451.2656413675,1759367.7737759491,1698073.70064659,1681372.4272762327,1629033.5034782437,1616692.24909565,1605671.0079478875,1602947.3267174216,8895.856327113686,8544.09481031903,8311.00133865223,8153.354191770371
1992,4,1992.25,1810328.6649939292,1758666.1992615436,1697616.3034174177,1690578.8651921705,1786541.6238347008,1755264.2697417857,1692402.6521850878,1685221.5418357407,1628031.9606193842,1615881.9011512822,1605103.0433435047,1603148.13644959,8808.005553392924,8499.307406075235,8245.832505621043,8180.169586643865
